0.671875;0.03125;1.8537800312042236;0.97005969285964966;0.99179470539093018;-28.279050827026367;0.69552040100097656;0.97005969285964966;0.97005969285964966;1.0
0.703125;0.03125;0.97005969285964966;0.99179470539093018;0.99932199716567993;0.69552040100097656;0.24087333679199219;0.99179470539093018;0.99179470539093018;1.0
0.734375;0.03125;0.99179470539093018;0.99932199716567993;1.00028395652771;0.24087333679199219;0.030782699584960938;0.99932199716567993;0.99932199716567993;1.0
0.765625;0.03125;0.99932199716567993;1.00028395652771;1.0001330375671387;0.030782699584960938;-0.00482940673828125;1.00028395652771;1.00028395652771;0.0
0.796875;0.03125;1.00028395652771;1.0001330375671387;1.0000289678573608;-0.00482940673828125;-0.003330230712890625;1.0001330375671387;1.0001330375671387;0.0
0.828125;0.03125;1.0001330375671387;1.0000289678573608;1.0000029802322388;-0.003330230712890625;-0.00083160400390625;1.0000289678573608;1.0000289678573608;0.0
0.859375;0.03125;1.0000289678573608;1.0000029802322388;1.0;-0.00083160400390625;-9.5367431640625e-05;1.0000029802322388;1.0000029802322388;0.0
0.890625;0.03125;1.0000029802322388;1.0;0.99999988079071045;-9.5367431640625e-05;-3.814697265625e-06;1.0;1.0;0.0
0.921875;0.03125;1.0;0.99999988079071045;1.0;-3.814697265625e-06;3.814697265625e-06;0.99999988079071045;0.99999988079071045;0.0
0.953125;0.03125;0.99999988079071045;1.0;1.0;3.814697265625e-06;0.0;1.0;1.0;0.0
0.984375;0.03125;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
0.00390625;0.0078125;1.0000000000502203;1.0000000000502203;1.0000000000048335;0.0;-5.8095110944123007e-09;0.99999999997956046;0.99999999995561006;0.0
0.0117188;0.0078125;1.0000000000502203;1.0000000000048335;0.9999999999976652;-5.8095110944123007e-09;-9.1753804554173257e-10;0.99999999999311584;0.99999999994914446;0.0
0.0195312;0.0078125;1.0000000000048335;0.9999999999976652;0.99999999999921052;-9.1753804554173257e-10;1.9780088678089669e-10;1.0000000000000207;0.99999999999103051;0.0
0.0273438;0.0078125;0.9999999999976652;0.99999999999921052;1.0000000000000153;1.9780088678089669e-10;1.0301448583049932e-10;1.0000000000004692;1.0000000000016189;0.0
0.0351562;0.0078125;0.99999999999921052;1.0000000000000153;1.0000000000000522;1.0301448583049932e-10;4.7180037654470652e-12;1.0000000000000753;1.0000000000008884;0.0
0.0429688;0.0078125;1.0000000000000153;1.0000000000000522;1.0000000000000009;4.7180037654470652e-12;-6.5654148784233257e-12;0.99999999999997802;1.0000000000000335;0.0
0.0507812;0.0078125;1.0000000000000522;1.0000000000000009;0.99999999999999434;-6.5654148784233257e-12;-8.3844042819691822e-13;0.99999999999998679;0.99999999999995537;0.0
