-6.158905924316478847e-02;-1.615154051427744264e+00;-6.040346480518147265e-01;1.916988150175053640e+00;1.563762275910281496e-01;5.165388414099910674e-01;4.152648772588540260e-01;-1.408319365384856470e+00;4.335209826007326850e-01;-1.390223593073470987e+00;-8.592366542270235552e-01;-8.383743183389888998e-01;4.444013199837958394e-01;1.882292063223192313e+00;-3.090848643044562527e-01;1.799122868226015470e-01;4.716699870764774483e-01;-6.877122575709555541e-01;-4.830007983713335840e-01;-3.258049746720779183e-01;-1.264928497499778315e+00;8.632574393317303807e-01;-6.676018488843681320e-01;-8.318197843557605387e-01;-3.155299088142886066e-01;-2.909890726874937439e-01;5.131805736555047348e-01;2.162057154602100018e-01;3.145860268870382948e-01;-5.019526419587218014e-01;1.222686177571308402e-01;-8.301344779556225628e-01;-1.196620845190463356e-01;1.785338178342215365e-01;-1.261263097729311278e-01;2.836558984177409495e-02;7.720248195877162933e-01;3.983184596899072005e-01;-1.824951737522466366e-01;-1.662043546759795598e+00;1.076038395855973689e-01;5.437405724811422703e-01;-3.113539788521328955e-01;5.688929395847547310e-01;1.404716277569733815e-02;4.964383417009585742e-01;2.892995396484161486e-01;-7.135864132810444405e-01;8.017005836938689844e-01;2.236534885201476031e-01;2.405751310035605939e-02;5.133053387585272409e-01;-4.745122021972241755e-01;1.333299771636821118e+00;-1.580917849767105865e-01;-1.616529568126029659e+00;6.559280929072071054e-01;3.087423776061173353e-01;5.585569874758771203e-01;1.611758346656588126e+00;8.725616975121219809e-01;-8.968311220756330915e-01;-1.337878620969485399e-01;9.019041177964501887e-01
-7.012948876847728830e-01;1.163247039917015613e+00;-1.575128265097611502e+00;-1.503444996587610882e+00;-5.323424291137883735e-01;6.914233096058995942e-01;-8.823078261737148376e-01;-4.787608741481880759e-01;2.331276763993468115e-01;2.887770217020344532e-01;-4.405969284626746751e-01;1.832859833607570488e-01;-4.664990107977128320e-01;-4.875548668746929049e-01;4.072359768316026196e-01;-4.509887243019482517e-01;-7.388288811976887471e-01;1.006757434415476646e-02;5.232037218290598313e-01;3.355856269812356185e-01;5.920891841795058452e-01;-6.203146400706659458e-01;-3.525751212091580156e-01;-5.717589724569295262e-01;1.217343429134613575e-01;-5.012873009983899175e-01;-9.935434484972133218e-01;-3.465442701965870120e-01;-4.736198902460030807e-02;5.216379981626443341e-01;-3.452295142908554104e-01;1.261437894135720050e+00;-7.399392559776474254e-01;-1.771545066813616121e+00;-2.189211308727572747e-01;2.656401517763877854e-02;1.286906175255622953e-01;-1.616201672273547274e+00;-1.314376801438612019e-01;-6.861286914118229774e-01;9.309691225456000474e-01;7.018574068359372253e-01;-9.740990223499628176e-01;1.235754274313101808e+00;4.363332625633478679e-01;-1.082010104308604115e+00;-4.475055215349772048e-02;-3.311660520067386537e-01;5.081291386006706046e-02;-1.665650069875029615e+00;-1.850709806171207394e-01;3.221467992712497702e-02;-9.417700138409443866e-01;9.680247552833802505e-03;1.751257415277186757e-01;8.377993495051546877e-03;-1.608506069469246569e+00;-7.654081451544815229e-01;-1.265464103527629058e+00;-2.778456343401215500e-01;5.634026741742090838e-01;3.886294807094859416e-01;4.594826439250537242e-01;-1.585851134387029349e-01
2.937689864939522222e-01;2.650246009679849829e-02;1.319219278539085716e+00;-5.437766952633696915e-01;6.598600052653103010e-01;-1.968090614198138993e-02;2.748354681123388321e-01;1.793821122493332032e+00;3.690607444333546348e-03;-2.316919760186795380e-02;6.161334326414621421e-01;1.009095224082456221e+00;-4.975577624363044515e-01;2.306994533656701041e-01;-7.407753785185919870e-01;-7.250389292656468365e-01;2.350142349398579023e-01;-5.825428734117954477e-02;2.021054416772488094e-01;-7.061776236180148381e-01;-7.342260433006801701e-02;1.687299107999258585e-01;2.566809239265933629e-01;-6.167444905017747114e-01;-4.156639769662259787e-01;-1.681821453769253294e-01;7.388895531348431689e-01;-1.394858350751253251e-01;4.582510824314578457e-01;-1.504710040688142403e+00;9.567755447265540170e-01;-1.693851675842219032e-02;-5.078880929226712304e-01;-5.297394609340563276e-01;-5.828635276329935389e-01;-1.364703514610977386e+00;-4.535981589636237654e-01;-2.511146085892614344e-01;3.030852550075178176e-01;3.344386924918354986e-01;1.677963836399043229e+00;-3.125756865710104249e-01;-8.794905729251636384e-01;9.959837107230193887e-01;2.008041256898301707e+00;-6.727376465004548667e-01;1.395534124261569753e+00;-3.404859648083795043e-01;-1.669922213255211896e-01;4.458191150149002913e-01;1.044511654038349446e+00;6.680780151204057660e-02;-1.048038840290920426e+00;-1.829894468217627024e+00;9.558007769647651475e-02;-8.107914291292500630e-01;-6.221463212554099176e-01;-5.136394783361664107e-01;6.536847562603562700e-01;-1.502653878923518871e-01;-8.257390605637325853e-01;-9.852654809271542691e-01;-9.973519059590443270e-01;8.560109325652473511e-02
-8.273185001286059714e-01;-2.421283597367827056e-01;-5.459854591121255929e-01;7.794444417846833062e-01;1.053968756391363781e+00;-1.296122283679382203e+00;3.373993747818383460e-01;-1.368821379656002257e+00;-2.743044898529000686e-01;4.377675918205788386e-01;1.460600144853442917e+00;-2.092918831006063130e-01;-1.184993785672751043e+00;6.155356675313047310e-01;-1.779253922225066120e-01;4.464503060695134140e-01;3.387330363023349777e-01;-1.058939933704706071e+00;-1.523979922687924426e-01;8.027095469266004590e-01;-4.135185730149517069e-01;1.012959371050551560e+00;-2.849470114367638751e-01;-3.050736516064659343e-01;-1.325074886494507442e+00;-2.524395752802279236e-01;-5.029461442830241991e-01;-8.660926403373776505e-01;-8.332995020551383636e-01;6.966214361301386049e-01;4.960723864846600106e-01;-6.693755750649243996e-01;7.915239210728292063e-02;-1.212969149017776305e+00;8.617262270574722605e-01;-1.807897117477933913e+00;1.837957184684091416e-01;5.806888033936785654e-01;-6.765052945931762096e-01;3.768046993763955049e-02;8.919603951309379442e-02;-3.919249430408802137e-01;-5.538085732143607220e-01;8.768396785925641757e-01;-1.013088711109790818e+00;-1.285480458617238864e-01;2.940765705792374174e-01;-1.112688357215778856e+00;4.455862804203293837e-01;2.077802750232161932e-01;-8.413694307361360147e-01;-7.609316951680885621e-01;-1.257301294714543438e+00;7.224343068506005050e-01;2.931245328051521049e-01;-1.267420839676537403e+00;-1.218293529555302790e+00;-3.949818149377543053e-02;-5.668912145849615281e-02;-1.390606990702804302e-01;-7.655086549487770398e-02;1.702366317410446639e+00;-6.323825001927734224e-01;1.550917505174836730e+00
1.098141777300968291e-01;-5.165744092481798777e-01;-5.139019352277959252e-01;-1.154120326104203675e+00;-5.866764591255356487e-02;1.741709760357941894e+00;-4.189880781635880180e-01;1.352163909675143660e+00;1.189505285934210788e+00;-5.660112656515952079e-01;-5.297748417242329477e-01;2.382151398184955693e-01;-3.165298209440826904e-02;-2.849411746920153532e-01;-1.061277201560237415e+00;1.629991784959694767e+00;5.244489120878970123e-01;1.803666458740480205e-01;5.367751526158527804e-03;-2.870434315401046432e-01;9.037966814809180738e-01;-1.440532270812991122e-01;-8.187988501857775825e-01;1.249930264891724874e-01;-1.555109064112621287e+00;4.858552635691153476e-01;-3.851382212122247406e-01;1.536674557653007644e+00;-2.299545117823097728e-01;1.462330061977336726e+00;1.050864518055411923e+00;4.841144189457028402e-01;-2.714936090654319553e-02;6.543051387955274301e-01;-9.758402144488012020e-01;2.304945397736587742e-01;-3.234917303695843960e-01;7.347444000208882553e-01;-3.987064939354464932e-01;-9.082477584872135079e-01;-6.083585535769530095e-01;-6.913587286901023976e-01;-9.079030493790223311e-01;-9.201638736601492896e-01;-1.343983496939749278e+00;1.304600142888747039e+00;2.354026271944675841e-01;1.904106437776010852e-01;1.656647561938875857e+00;-1.001520486447677293e-02;1.499949274589080339e+00;-4.594119870611460682e-02;-7.701483328954276120e-01;2.610520553205067373e-01;-8.447791943137747950e-01;8.169934721570131231e-01;-4.456042383348985947e-01;7.347975245925648657e-01;-1.618829023480311546e-02;4.537380501752110162e-01;-5.710321279063360622e-01;1.701505160466277866e-01;-4.728420176691714993e-01;1.122464796709392865e-01
-1.467403040586032770e+00;-8.529991204922414694e-01;-6.476359079975730904e-01;1.148712231285729413e+00;-2.665567312176443382e-01;-3.050204297771559256e-02;-8.573287959719195772e-01;8.554157006605453972e-01;1.131389303017171999e+00;1.159668721094904820e+00;-5.578564667145321510e-01;-2.959110411189566636e-01;9.725245965543375393e-01;1.232676952109255986e+00;8.764897110576121142e-02;1.007777718078856077e+00;-1.379718895474559170e+00;-4.688970025575592976e-02;1.330564698219517394e+00;1.496860838712981978e-01;-2.804750432556341044e-01;2.807696533898753621e-01;-9.996657957347881984e-02;8.863010241246181975e-01;-1.037468309202807415e+00;-4.854312522333226187e-01;-1.362252769659419327e+00;-1.513501714783732355e-01;-5.714935788464454713e-01;1.583598502851071288e-01;5.408245303412371197e-01;7.471168984500760057e-01;1.390249309487704421e-01;6.349013654695750963e-01;1.844146247220861401e-01;1.514235912754821944e+00;8.366174699883770494e-01;4.237124120406808303e-01;6.414498957193001116e-01;1.719438863124687633e-01;-6.839859354382413215e-02;1.339767619570688018e+00;4.079686173255698267e-01;-2.285605864028884548e-01;-1.698520024400030248e+00;1.057667559675777413e+00;-2.447311724041270897e-01;-9.312418476861467065e-01;-1.296005976511146018e+00;-2.498629340111020170e-01;-9.396551732246668509e-01;3.103640358737409510e-01;5.205075680377011516e-01;-3.683581940827526657e-02;-2.352746382097430783e-02;1.096559375279686499e+00;8.886313184268464227e-02;3.556112406030882966e-01;1.426666032499737335e+00;2.177634245708215122e-01;4.406292695838241458e-01;1.594630768258647802e+00;2.419314630565171931e-01;7.615614217542858444e-02
8.166426330369056519e-01;7.325004049444281407e-01;-2.848510756843014025e-01;1.650423163703123031e+00;7.044355639357208210e-02;3.507889305271998381e-01;-4.075799883185253214e-01;-2.866466699265783902e-01;-3.148365225074813423e-01;9.367215058851666165e-02;4.752562423111730827e-01;-3.992945729565843260e-01;-5.712325250627890982e-01;-1.144666262926315126e+00;3.222372613944220476e-01;-2.155991818465229082e-01;1.666989520010548897e+00;-4.084129522772666498e-01;-1.582198210991407228e+00;1.100763392036259836e+00;-1.079108066495667595e+00;2.362805875190997773e-01;-1.177526058770364648e+00;2.202442186349149178e-01;1.488487361959567989e+00;6.177331267468630926e-01;-9.955861388709124071e-01;-1.884286577185247946e-01;7.295412169842130368e-01;-2.231809414759020060e-01;8.851861198523065521e-01;4.767249070781428011e-01;-1.241405183106627230e-01;6.634590491409358970e-01;-9.742795405654260943e-01;1.712945921629071278e-01;7.679925188171112804e-01;2.845800617816375278e-01;-2.158404582132592286e-01;2.401173646676637852e-01;-2.572783798841119518e-01;3.653411297856596351e-01;-6.267251530846575935e-01;7.494866372506989727e-01;2.157390605071936307e-01;1.002965865754217534e+00;1.303629377025157465e+00;1.244262159622339992e+00;6.085322965929718109e-01;-2.197998813284589292e-01;-6.773785332811892435e-01;-1.070483448458489528e+00;9.365584065494018118e-01;7.871530690680756948e-01;5.974968718722787342e-01;1.272053295267844053e+00;-4.915067973669977053e-01;2.276891521727746059e-01;2.704850387863210193e-01;8.120258725350322226e-01;1.063067814439930397e-01;-6.469559016014273523e-01;3.779349832124054842e-01;-7.879574000103233278e-01
1.880913556935574604e+00;3.880307084818169217e-01;1.498205345796563837e+00;-1.337542413704672084e+00;-1.335908752853698644e-01;5.003880840352708387e-02;-3.571185673639459823e-02;1.159329038473592144e+00;3.896710888951789298e-01;-7.772960390352214866e-01;1.385771691035424302e+00;-1.370281691621914266e+00;3.924250806354934729e-01;8.626793660086470306e-01;2.063830432025580142e-01;8.629433354674583001e-02;-1.160847096064029360e+00;-1.200625641924983472e-01;-9.145322839609698606e-02;-6.780909245422367393e-01;9.799034096633501001e-01;1.034946621739778472e+00;5.963693073518920862e-01;-1.321967097075432029e+00;-1.790470478980989988e-01;-9.705890578479283715e-01;-5.905052448547221111e-01;-7.353544678878735918e-02;-9.506792128694090405e-01;1.133946862964571312e-01;-1.290209920573496261e+00;-1.314245309539440631e+00;-1.547098313935802549e+00;4.662776174934974427e-01;1.488212521519845788e-01;1.984749370414707614e-01;1.834993240654443289e-02;9.595113558675925081e-01;5.019752022793023682e-01;8.337314461705042090e-01;3.145335740303788902e-02;-2.339324659654552219e-01;3.928931823288559499e-01;1.523192772242440984e+00;8.496420285556972596e-01;-3.426665860614287462e-01;2.009520865513849230e+00;7.905239558935005517e-01;-9.088073264231675275e-01;-5.319396068982591708e-02;6.025913381492623566e-01;2.177493922992601028e-01;-1.001899724427707472e+00;9.052735135506219111e-01;-8.674490997593700334e-03;1.157009526290830426e+00;1.879911968916816445e-01;5.720409863629654090e-01;-2.710576464241589156e-01;1.084139086359815485e+00;4.279551477223234590e-01;-7.772202995661776637e-01;-5.599292234577830651e-01;4.185197378600882812e-01
1.225018823258903433e+00;5.545880691775665339e-01;1.065157164134011625e+00;5.237673984833118856e-01;-1.421768012312784046e+00;3.972157163186744722e-01;1.708333502857234398e-01;-1.183052738645815838e+00;-2.556823805090925883e-01;1.377526454777089793e+00;1.734608575800839825e+00;-8.155023426809143716e-01;9.489771433183211702e-01;1.282590566258540843e+00;2.632512104284403208e-03;3.916451576587355876e-01;3.606968477424822295e-01;5.075834148531053192e-01;-2.242560850592982546e-01;-1.164299465413532131e+00;-2.166464026391701214e-01;1.622492299533924376e+00;1.410189723074520562e-01;7.266183394331485745e-01;1.047503970036686383e+00;-1.497887608554768990e+00;7.674102158962244902e-01;-1.338202401530385943e+00;1.027389121797042115e+00;8.233578037644962988e-01;-1.211088136381357705e+00;-1.116173621428432128e+00;-3.399893176451173060e-01;-7.751400728579946886e-01;4.222811769725564046e-01;2.011876337154649530e+00;6.962081492934295568e-01;2.200507229079999849e-01;1.070192513139208157e-01;-7.621346148204917181e-01;-5.344139513479894132e-01;-3.263485968309448593e-01;-8.386181473418061749e-01;2.453563065303523139e-01;1.768687502372831219e-02;-2.259148292246480616e-01;5.928011839871767386e-01;-1.339111839695913131e-01;4.838998279127142976e-01;1.298453642458957225e+00;-5.296632092443328554e-01;-1.339821089287781319e+00;5.044705403364601048e-01;-4.129698610948273063e-01;3.605196705846552274e-01;1.884701342302137039e+00;2.336610305816662903e-01;2.511562192999622911e-01;-3.721030025444231892e-01;9.657434700078844081e-01;1.170133471208710585e+00;3.738371912617318160e-01;5.957631534792087180e-01;8.592193645465336926e-01
-1.132145970960422687e+00;1.582661890526658288e+00;-5.275708555836225444e-02;1.866820442406101066e-01;5.860172027173576881e-01;-9.977313805965011273e-01;-6.910169215239985174e-01;4.903269799222603198e-01;-9.706071524217060320e-01;-3.785531257705214148e-01;-7.268897735516600678e-01;-2.897329499354783788e-01;-1.355126745414342304e+00;-1.113723836488971664e+00;-6.232960527681282725e-01;-8.584931293402369157e-01;1.029838041801422577e+00;6.434653119499367246e-01;1.172041447847944895e-01;-1.918209657363092457e-01;1.969620053520386160e-01;-1.710874381413834300e+00;1.016433499306412580e+00;2.344034670825103361e-01;-5.766315152374348330e-01;4.978048472012145398e-01;5.167422499472207331e-01;1.421913254616960165e+00;8.514909191206595507e-01;-2.047498209460515625e-02;3.546183060047604640e-01;4.779307174141599890e-01;4.620825273840114544e-01;-1.257875488886125992e-01;-1.345644252934298013e+00;-8.859307551140982451e-01;5.978139212028929506e-02;-5.934887610452646012e-01;1.045311727394285378e-01;-2.650195440793210455e-01;-5.385546261442994975e-01;-4.458366001369579723e-01;8.258124004049371969e-01;-5.557695155569469803e-01;-1.308850553018735541e+00;-1.234904562249095950e+00;4.370715196001264125e-01;9.501910186654075607e-01;-6.020668713702453240e-02;-8.039746893715516984e-01;-4.603264886439143444e-01;1.954176688350904925e-02;-9.136504910901205312e-01;1.386231510708327841e+00;9.957246721164991765e-02;-1.066828410328564569e+00;1.408257571509104800e+00;4.655529528968640474e-01;-8.812181932153696773e-02;1.298096308964200141e+00;-8.099744441851474130e-01;-1.140814932334551335e+00;-1.591394336014392008e-01;5.782169510519487021e-01
