-3.041446388065085493e-01;7.614458635964536093e-01
6.720593357370189258e-01;-9.898104984320053035e-01
4.040066640601833736e-01;2.053240748357518519e-01
-5.727613728812983585e-01;1.085365085962832099e+00
5.976628339537375378e-01;-9.906241546472056569e-01
-1.094600288311468189e-01;-8.511188890047219346e-02
-4.056537872081228957e-01;-2.638937121145955647e-02
4.293114908962642473e-01;-7.356158585924968407e-02
